fips,country,state,county,level,lat,locationId,long,population,metrics,riskLevels,actuals,lastUpdatedDate
02282,USA,AK,Yakutat City and Borough,county,,iso1:us#iso2:us-ak#fips:02282,,579,"{'testPositivityRatio': 0.045, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': None, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 1, 'testPositivityRatio': 1, 'caseDensity': 4, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': None, 'deaths': None, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': None}",2020-11-06
02290,USA,AK,Yukon-Koyukuk Census Area,county,,iso1:us#iso2:us-ak#fips:02290,,5230,"{'testPositivityRatio': 0.0, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 21.85195301830101, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 2, 'testPositivityRatio': 0, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 126, 'deaths': 2, 'positiveTests': 17, 'negativeTests': 1574, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
01001,USA,AL,Autauga County,county,,iso1:us#iso2:us-al#fips:01001,,55869,"{'testPositivityRatio': 0.113, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 26.592820449878925, 'contactTracerCapacityRatio': None, 'infectionRate': 1.0241511717899998, 'infectionRateCI90': 0.45064082960999996, 'icuHeadroomRatio': 0.812554682795699, 'icuHeadroomDetails': {'currentIcuCovid': 3, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 2, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 3}","{'cases': 2225, 'deaths': 31, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 85, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.62}, 'icuBeds': {'capacity': 6, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.53}, 'newCases': 18}",2020-11-06
01003,USA,AL,Baldwin County,county,,iso1:us#iso2:us-al#fips:01003,,223234,"{'testPositivityRatio': 0.066, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 15.603955192010774, 'contactTracerCapacityRatio': None, 'infectionRate': 1.0881067691, 'infectionRateCI90': 0.2736434930899998, 'icuHeadroomRatio': 0.27174137294117645, 'icuHeadroomDetails': {'currentIcuCovid': 6, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 25, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 0}","{'cases': 7004, 'deaths': 77, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 386, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.64}, 'icuBeds': {'capacity': 51, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.65}, 'newCases': 36}",2020-11-06
01005,USA,AL,Barbour County,county,,iso1:us#iso2:us-al#fips:01005,,24686,"{'testPositivityRatio': 0.102, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 14.467425145542299, 'contactTracerCapacityRatio': None, 'infectionRate': 0.739501901477, 'infectionRateCI90': 0.7031798209030001, 'icuHeadroomRatio': 0.33594274246575345, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 1, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 0}","{'cases': 1070, 'deaths': 9, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 74, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.43}, 'icuBeds': {'capacity': 5, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.42}, 'newCases': 1}",2020-11-06
01007,USA,AL,Bibb County,county,,iso1:us#iso2:us-al#fips:01007,,22394,"{'testPositivityRatio': 0.136, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 29.34459485321323, 'contactTracerCapacityRatio': None, 'infectionRate': 0.796546887428, 'infectionRateCI90': 0.6476142921520001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 898, 'deaths': 15, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 35, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.37}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 10}",2020-11-06
01009,USA,AL,Blount County,county,,iso1:us#iso2:us-al#fips:01009,,57826,"{'testPositivityRatio': 0.196, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 52.62091693800613, 'contactTracerCapacityRatio': None, 'infectionRate': 1.21016880615, 'infectionRateCI90': 0.34832026889, 'icuHeadroomRatio': 0.8449205925925927, 'icuHeadroomDetails': {'currentIcuCovid': 4, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 1, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 3}","{'cases': 2210, 'deaths': 25, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.5}, 'icuBeds': {'capacity': 6, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.34}, 'newCases': 34}",2020-11-06
01011,USA,AL,Bullock County,county,,iso1:us#iso2:us-al#fips:01011,,10101,"{'testPositivityRatio': 0.07, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 14.142871285728429, 'contactTracerCapacityRatio': None, 'infectionRate': 0.923361900427, 'infectionRateCI90': 0.9781561618430001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 660, 'deaths': 17, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 61, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.21}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
01013,USA,AL,Butler County,county,,iso1:us#iso2:us-al#fips:01013,,19448,"{'testPositivityRatio': 0.051, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 13.22207204560146, 'contactTracerCapacityRatio': None, 'infectionRate': 0.7886065446289999, 'infectionRateCI90': 0.863524212971, 'icuHeadroomRatio': 0.15871653061224492, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 1, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 0}","{'cases': 1036, 'deaths': 41, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 94, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.18}, 'icuBeds': {'capacity': 7, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.38}, 'newCases': 3}",2020-11-06
01015,USA,AL,Calhoun County,county,,iso1:us#iso2:us-al#fips:01015,,113605,"{'testPositivityRatio': 0.131, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 34.45522392751828, 'contactTracerCapacityRatio': None, 'infectionRate': 1.11572997515, 'infectionRateCI90': 0.26497395612999997, 'icuHeadroomRatio': 2.1160734484126973, 'icuHeadroomDetails': {'currentIcuCovid': 10, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 18, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 3}","{'cases': 5016, 'deaths': 66, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 590, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.49}, 'icuBeds': {'capacity': 24, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.94}, 'newCases': 38}",2020-11-06
01017,USA,AL,Chambers County,county,,iso1:us#iso2:us-al#fips:01017,,33254,"{'testPositivityRatio': 0.068, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 34.79710281899492, 'contactTracerCapacityRatio': None, 'infectionRate': 0.993462374012, 'infectionRateCI90': 0.541873442978, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 1456, 'deaths': 48, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 115, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 12}",2020-11-06
01019,USA,AL,Cherokee County,county,,iso1:us#iso2:us-al#fips:01019,,26196,"{'testPositivityRatio': 0.09300000000000001, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 36.537748402155174, 'contactTracerCapacityRatio': None, 'infectionRate': 1.024387732, 'infectionRateCI90': 0.6765384222200002, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 828, 'deaths': 15, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 60, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.24}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 8}",2020-11-06
01021,USA,AL,Chilton County,county,,iso1:us#iso2:us-al#fips:01021,,44428,"{'testPositivityRatio': 0.145, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 19.292852641191526, 'contactTracerCapacityRatio': None, 'infectionRate': 0.8171264903569999, 'infectionRateCI90': 0.5030614880630002, 'icuHeadroomRatio': 0.38559465723270436, 'icuHeadroomDetails': {'currentIcuCovid': 2, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 0}","{'cases': 1972, 'deaths': 33, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 30, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.28}, 'icuBeds': {'capacity': 6, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.09}, 'newCases': 13}",2020-11-06
01023,USA,AL,Choctaw County,county,,iso1:us#iso2:us-al#fips:01023,,12589,"{'testPositivityRatio': 0.06, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 4.539110107463432, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 1, 'testPositivityRatio': 1, 'caseDensity': 1, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 398, 'deaths': 12, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.23}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
01025,USA,AL,Clarke County,county,,iso1:us#iso2:us-al#fips:01025,,23622,"{'testPositivityRatio': 0.096, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 21.166709000084666, 'contactTracerCapacityRatio': None, 'infectionRate': 0.743552540643, 'infectionRateCI90': 0.5763686192869998, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 1398, 'deaths': 18, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 85, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.3}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 5}",2020-11-06
01027,USA,AL,Clay County,county,,iso1:us#iso2:us-al#fips:01027,,13235,"{'testPositivityRatio': 0.107, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 38.85800636839549, 'contactTracerCapacityRatio': None, 'infectionRate': 0.742349246637, 'infectionRateCI90': 0.7148401732130002, 'icuHeadroomRatio': 0.4720565641891892, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 1, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 0}","{'cases': 794, 'deaths': 13, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 46, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.29}, 'icuBeds': {'capacity': 4, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.41}, 'newCases': 6}",2020-11-06
01029,USA,AL,Cleburne County,county,,iso1:us#iso2:us-al#fips:01029,,14910,"{'testPositivityRatio': 0.35600000000000004, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 40.241448692152915, 'contactTracerCapacityRatio': None, 'infectionRate': 0.776420299193, 'infectionRateCI90': 0.704146981077, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 609, 'deaths': 10, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 10}",2020-11-06
01031,USA,AL,Coffee County,county,,iso1:us#iso2:us-al#fips:01031,,52342,"{'testPositivityRatio': 0.125, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 22.926139620190288, 'contactTracerCapacityRatio': None, 'infectionRate': 0.834955289787, 'infectionRateCI90': 0.3970339958529999, 'icuHeadroomRatio': 0.6236318659611993, 'icuHeadroomDetails': {'currentIcuCovid': 3, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 1, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 2}","{'cases': 1910, 'deaths': 11, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 131, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.28}, 'icuBeds': {'capacity': 7, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.34}, 'newCases': 11}",2020-11-06
01033,USA,AL,Colbert County,county,,iso1:us#iso2:us-al#fips:01033,,55241,"{'testPositivityRatio': 0.091, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 39.82549193533789, 'contactTracerCapacityRatio': None, 'infectionRate': 1.09462711595, 'infectionRateCI90': 0.35319802483999996, 'icuHeadroomRatio': 0.2750441341463415, 'icuHeadroomDetails': {'currentIcuCovid': 4, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 3, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 0}","{'cases': 2377, 'deaths': 32, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 383, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.3}, 'icuBeds': {'capacity': 22, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.33}, 'newCases': 24}",2020-11-06
01035,USA,AL,Conecuh County,county,,iso1:us#iso2:us-al#fips:01035,,12067,"{'testPositivityRatio': 0.040999999999999995, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 23.677325409321764, 'contactTracerCapacityRatio': None, 'infectionRate': 1.25454787226, 'infectionRateCI90': 0.8804905150499998, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 0, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 4}","{'cases': 590, 'deaths': 13, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': 58, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': 0.29}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 4}",2020-11-06
01037,USA,AL,Coosa County,county,,iso1:us#iso2:us-al#fips:01037,,10663,"{'testPositivityRatio': 0.139, 'testPositivityRatioDetails': {'source': 'CMSTesting'}, 'caseDensity': 17.416701276778177, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 229, 'deaths': 3, 'positiveTests': None, 'negativeTests': None, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': None, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
